0.0,183.0,526.0,1
0.0,310.0,1587.0,1
0.0,311.0,261.0,1
0.0,387.0,16355.0,1
0.0,326.0,513.0,1
0.0,374.0,435.0,1
0.0,282.0,2446.0,1
0.0,198.0,414.0,1
0.0,203.0,1367.0,1
0.0,0.0,0.0,1
0.0,215.0,301.0,1
0.0,54540.0,8314.0,0
0.0,0.0,0.0,1
0.0,287.0,1432.0,1
0.0,226.0,3993.0,1
0.0,218.0,57033.0,1
0.0,358.0,1018.0,1
0.0,318.0,555.0,1
0.0,315.0,3534.0,1
0.0,227.0,45024.0,1
0.0,333.0,3876.0,1
0.0,237.0,429.0,1
0.0,225.0,12884.0,1
0.0,228.0,3333.0,1
0.0,221.0,8842.0,1
0.0,0.0,0.0,1
0.0,464.0,10068.0,1
0.0,304.0,2698.0,1
0.0,294.0,259.0,1
0.0,296.0,2620.0,1
0.0,54540.0,8314.0,0
0.0,304.0,342.0,1
0.0,186.0,4841.0,1
0.0,207.0,2071.0,1
0.0,300.0,11390.0,1
0.0,54540.0,8314.0,0
0.0,239.0,5831.0,1
0.0,208.0,1875.0,1
0.0,0.0,0.0,1
0.0,214.0,13179.0,1
0.0,203.0,1252.0,1
0.0,332.0,1194.0,1
0.0,340.0,478.0,1
0.0,209.0,1066.0,1
0.0,54540.0,8314.0,0
0.0,355.0,1425.0,1
0.0,228.0,2044.0,1
0.0,232.0,2354.0,1
0.0,370.0,338.0,1
0.0,0.0,0.0,1
0.0,337.0,1454.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,205.0,2530.0,1
0.0,253.0,7979.0,1
0.0,232.0,316.0,1
0.0,208.0,2022.0,1
0.0,351.0,3110.0,1
0.0,316.0,11415.0,1
0.0,356.0,10914.0,1
0.0,346.0,421.0,1
0.0,0.0,0.0,1
0.0,175.0,6281.0,1
0.0,226.0,277.0,1
0.0,308.0,5990.0,1
0.0,301.0,774.0,1
0.0,327.0,6014.0,1
0.0,207.0,2445.0,1
0.0,224.0,3019.0,1
0.0,0.0,0.0,1
0.0,193.0,758.0,1
0.0,0.0,0.0,1
0.0,233.0,1065.0,1
0.0,340.0,301.0,1
0.0,216.0,280.0,1
0.0,238.0,3307.0,1
0.0,217.0,2073.0,1
0.0,196.0,11356.0,1
0.0,267.0,1619.0,1
0.0,288.0,301.0,1
0.0,201.0,1784.0,1
0.0,238.0,467.0,1
0.0,293.0,4123.0,1
0.0,296.0,1664.0,1
0.0,173.0,971.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,307.0,891.0,1
0.0,358.0,989.0,1
0.0,325.0,324.0,1
0.0,332.0,1025.0,1
0.0,322.0,4252.0,1
0.0,54540.0,8314.0,0
0.0,200.0,829.0,1
0.0,236.0,2033.0,1
0.0,310.0,895.0,1
0.0,220.0,1421.0,1
0.0,318.0,3228.0,1
0.0,214.0,1042.0,1
0.0,196.0,8724.0,1
0.0,266.0,5033.0,1
0.0,0.0,0.0,1
0.0,321.0,581.0,1
0.0,222.0,256.0,1
0.0,238.0,4896.0,1
0.0,251.0,1981.0,1
0.0,187.0,1960.0,1
0.0,202.0,2366.0,1
0.0,190.0,511.0,1
0.0,226.0,333.0,1
0.0,299.0,293.0,1
0.0,282.0,5519.0,1
0.0,218.0,659.0,1
0.0,267.0,317.0,1
0.0,309.0,1362.0,1
0.0,297.0,1158.0,1
0.0,321.0,960.0,1
0.0,300.0,413.0,1
0.0,415.0,11202.0,1
0.0,249.0,16393.0,1
0.0,0.0,0.0,1
0.0,248.0,2263.0,1
0.0,306.0,2239.0,1
0.0,242.0,1960.0,1
0.0,223.0,1695.0,1
0.0,324.0,7592.0,1
0.0,249.0,2431.0,1
0.0,341.0,2252.0,1
0.0,219.0,302.0,1
0.0,302.0,12929.0,1
0.0,306.0,1694.0,1
0.0,317.0,767.0,1
0.0,405.0,1811.0,1
0.0,294.0,4466.0,1
0.0,205.0,3683.0,1
0.0,359.0,448.0,1
0.0,0.0,0.0,1
0.0,229.0,7956.0,1
0.0,227.0,391.0,1
0.0,228.0,1047.0,1
0.0,196.0,470.0,1
0.0,0.0,0.0,1
0.0,341.0,1184.0,1
0.0,343.0,837.0,1
0.0,0.0,0.0,1
0.0,215.0,1022.0,1
0.0,283.0,17602.0,1
0.0,228.0,582.0,1
0.0,247.0,4815.0,1
0.0,238.0,6470.0,1
0.0,251.0,15038.0,1
0.0,305.0,2507.0,1
0.0,407.0,316.0,1
0.0,323.0,1801.0,1
0.0,291.0,421.0,1
0.0,224.0,2531.0,1
0.0,218.0,261.0,1
0.0,214.0,2242.0,1
0.0,286.0,27544.0,1
0.0,213.0,408.0,1
0.0,309.0,1212.0,1
0.0,288.0,354.0,1
0.0,0.0,0.0,1
0.0,258.0,1820.0,1
0.0,277.0,4183.0,1
0.0,211.0,8836.0,1
0.0,225.0,1024.0,1
0.0,219.0,1809.0,1
0.0,308.0,4912.0,1
0.0,203.0,455.0,1
0.0,329.0,2362.0,1
0.0,206.0,1099.0,1
0.0,338.0,2024.0,1
0.0,295.0,3838.0,1
0.0,297.0,2649.0,1
0.0,201.0,3339.0,1
0.0,284.0,2251.0,1
0.0,278.0,9216.0,1
0.0,0.0,0.0,1
0.0,382.0,290.0,1
0.0,229.0,1141.0,1
0.0,199.0,1594.0,1
0.0,217.0,863.0,1
0.0,223.0,1158.0,1
0.0,333.0,3516.0,1
0.0,217.0,1511.0,1
0.0,341.0,280.0,1
0.0,263.0,530.0,1
0.0,234.0,28370.0,1
0.0,290.0,802.0,1
0.0,221.0,913.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,312.0,1481.0,1
0.0,299.0,392.0,1
0.0,301.0,23863.0,1
0.0,308.0,3138.0,1
0.0,218.0,176.0,1
0.0,206.0,770.0,1
0.0,288.0,516.0,1
0.0,173.0,11182.0,1
0.0,153.0,471.0,1
0.0,294.0,1425.0,1
0.0,348.0,925.0,1
0.0,233.0,9284.0,1
0.0,227.0,63203.0,1
0.0,226.0,2364.0,1
0.0,54540.0,8314.0,0
0.0,349.0,1564.0,1
0.0,201.0,3467.0,1
0.0,260.0,283.0,1
0.0,222.0,998.0,1
0.0,259.0,4319.0,1
0.0,0.0,0.0,1
0.0,237.0,922.0,1
0.0,234.0,1094.0,1
0.0,249.0,486.0,1
0.0,228.0,1075.0,1
0.0,305.0,406.0,1
0.0,54540.0,8314.0,0
0.0,288.0,173.0,1
0.0,190.0,1001.0,1
0.0,327.0,686.0,1
0.0,327.0,2570.0,1
0.0,330.0,1840.0,1
0.0,248.0,1374.0,1
0.0,0.0,0.0,1
0.0,166.0,354.0,1
0.0,223.0,397.0,1
0.0,288.0,575.0,1
0.0,224.0,976.0,1
0.0,0.0,0.0,1
0.0,162.0,7535.0,1
0.0,158.0,9420.0,1
0.0,221.0,12439.0,1
0.0,0.0,0.0,1
0.0,205.0,399.0,1
0.0,211.0,614.0,1
0.0,209.0,7763.0,1
0.0,188.0,17919.0,1
0.0,300.0,1173.0,1
0.0,284.0,1280.0,1
0.0,225.0,9839.0,1
0.0,235.0,6627.0,1
0.0,153.0,34719.0,1
0.0,225.0,1292.0,1
0.0,334.0,1632.0,1
0.0,251.0,5935.0,1
0.0,361.0,15342.0,1
0.0,0.0,0.0,1
0.0,239.0,13137.0,1
0.0,305.0,593.0,1
0.0,299.0,4192.0,1
0.0,305.0,506.0,1
0.0,0.0,0.0,1
0.0,286.0,950.0,1
0.0,0.0,0.0,1
0.0,207.0,294.0,1
0.0,174.0,1712.0,1
0.0,332.0,887.0,1
0.0,206.0,1389.0,1
0.0,241.0,11495.0,1
0.0,287.0,511.0,1
0.0,252.0,490.0,1
0.0,319.0,76844.0,1
0.0,197.0,2996.0,1
0.0,336.0,5310.0,1
0.0,218.0,12640.0,1
0.0,206.0,1529.0,1
0.0,322.0,338.0,1
0.0,224.0,21384.0,1
0.0,294.0,19649.0,1
0.0,269.0,1548.0,1
0.0,202.0,1211.0,1
0.0,272.0,451.0,1
0.0,313.0,260.0,1
0.0,219.0,1680.0,1
0.0,203.0,1286.0,1
0.0,313.0,293.0,1
0.0,232.0,9531.0,1
0.0,182.0,7051.0,1
0.0,292.0,281.0,1
0.0,220.0,1193.0,1
0.0,306.0,2732.0,1
0.0,196.0,1227.0,1
0.0,221.0,618.0,1
0.0,0.0,0.0,1
0.0,323.0,268.0,1
0.0,296.0,396.0,1
0.0,239.0,3222.0,1
0.0,289.0,264.0,1
0.0,238.0,873.0,1
0.0,54540.0,8314.0,0
0.0,297.0,533.0,1
0.0,260.0,1359.0,1
0.0,343.0,1226.0,1
0.0,329.0,744.0,1
0.0,206.0,3386.0,1
0.0,278.0,607.0,1
0.0,310.0,9257.0,1
0.0,234.0,1220.0,1
0.0,331.0,259.0,1
0.0,214.0,1651.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,0
0.0,298.0,188.0,1
0.0,195.0,2790.0,1
0.0,274.0,1264.0,1
0.0,0.0,0.0,1
0.0,233.0,7795.0,1
0.0,217.0,458.0,1
0.0,373.0,580.0,1
0.0,199.0,340.0,1
0.0,217.0,3252.0,1
0.0,174.0,17967.0,1
0.0,289.0,7507.0,1
0.0,372.0,327.0,1
0.0,301.0,2431.0,1
0.0,238.0,2253.0,1
0.0,288.0,6232.0,1
0.0,304.0,2442.0,1
0.0,366.0,1909.0,1
0.0,317.0,3817.0,1
0.0,302.0,1451.0,1
0.0,248.0,789.0,1
0.0,375.0,2959.0,1
0.0,336.0,4373.0,1
0.0,294.0,998.0,1
0.0,222.0,22756.0,1
0.0,269.0,7273.0,1
0.0,238.0,408.0,1
0.0,306.0,1487.0,1
0.0,205.0,2539.0,1
0.0,179.0,14496.0,1
0.0,341.0,911.0,1
0.0,327.0,2333.0,1
0.0,302.0,893.0,1
0.0,284.0,11741.0,1
0.0,273.0,722.0,1
0.0,205.0,8064.0,1
0.0,289.0,1856.0,1
0.0,0.0,0.0,1
0.0,208.0,2684.0,1
0.0,312.0,1489.0,1
0.0,211.0,415.0,1
0.0,323.0,1214.0,1
0.0,206.0,354.0,1
0.0,225.0,18278.0,1
0.0,54540.0,8314.0,0
0.0,294.0,616.0,1
0.0,245.0,1919.0,1
0.0,255.0,1991.0,1
0.0,269.0,1223.0,1
0.0,288.0,434.0,1
0.0,294.0,3620.0,1
0.0,235.0,1718.0,1
0.0,306.0,342.0,1
0.0,277.0,555.0,1
0.0,288.0,3491.0,1
0.0,198.0,9287.0,1
0.0,239.0,511.0,1
0.0,233.0,1737.0,1
0.0,199.0,811.0,1
0.0,209.0,3002.0,1
0.0,54540.0,8314.0,0
0.0,54540.0,8314.0,0
0.0,231.0,19361.0,1
0.0,214.0,363.0,1
0.0,340.0,2474.0,1
0.0,294.0,3159.0,1
0.0,0.0,0.0,1
0.0,288.0,267.0,1
0.0,305.0,458.0,1
0.0,245.0,3145.0,1
0.0,0.0,0.0,1
0.0,327.0,1401.0,1
0.0,322.0,3051.0,1
0.0,323.0,5200.0,1
0.0,209.0,2241.0,1
0.0,319.0,303.0,1
0.0,0.0,0.0,1
0.0,253.0,745.0,1
0.0,0.0,0.0,1
0.0,382.0,2899.0,1
0.0,302.0,1461.0,1
0.0,372.0,4705.0,1
0.0,193.0,800.0,1
0.0,306.0,516.0,1
0.0,54540.0,8314.0,0
0.0,207.0,367.0,1
0.0,303.0,316.0,1
0.0,217.0,9146.0,1
0.0,285.0,1150.0,1
0.0,320.0,5712.0,1
0.0,223.0,453.0,1
0.0,0.0,0.0,1
0.0,247.0,5589.0,1
0.0,193.0,1366.0,1
0.0,207.0,2568.0,1
0.0,299.0,3421.0,1
0.0,208.0,1187.0,1
0.0,223.0,12538.0,1
0.0,199.0,1056.0,1
0.0,268.0,7425.0,1
0.0,216.0,1680.0,1
0.0,244.0,622.0,1
0.0,231.0,251.0,1
0.0,317.0,855.0,1
0.0,291.0,313.0,1
0.0,163.0,1689.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,348.0,3497.0,1
0.0,324.0,185.0,1
0.0,237.0,3489.0,1
0.0,250.0,1541.0,1
